SMILES,SMILES_state,NLL
CCSC(=S)SCC(=O)c1ccc(NS(C)(=O)=O)cc1,1,20.01
CC(=O)N1CC=C(c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)CC1,1,19.8
N=c1[nH]c(=O)c2nc(CN3CCC(c4ccccc4)CC3)cnc2[nH]1,1,23.25
COc1cccc(C=CC(=O)N2CCC(N3CCC(C(=O)N4CCC(C)CC4)CC3)CC2)c1,1,30.63
COc1cc(Br)c(-c2csc(=NC(=O)CS(=O)(=O)c3cccs3)[nH]2)cc1OC,1,31.42
O=S(=O)(c1ccc(N2CCN(S(=O)(=O)C3CC3)CC2)s1)N1CCCCC1,1,30.25
Cc1cccc(OCc2cc(C(=O)Nc3sc4c(c3C(=O)N=c3cccc[nH]3)CCCCC4)no2)c1,1,38.14
Cc1n[nH]c(-c2ccc(-c3ccc(O)cc3)cc2)c1C,1,24.37
FC(F)(F)c1cc(-c2cccc(Cl)c2)n2nc(-c3ccc(Cl)cc3)cc2n1,1,27.23
Cc1ccc(NC(=O)c2nn3c(=O)cc(COC(=O)CCCc4ccc(F)cc4)nc3s2)cc1,1,37.17
CCOCc1cnc2n1CCN(C(=O)c1ccc3occc3c1)C2C,1,27.7
CCCCCC(=O)Nc1ccc(S(=O)(=O)N=c2[nH]nc(CC)s2)cc1,1,23.58
CN(C)CCON=CC1(C)CCCC2(C)C(CCc3coc(O)c3)C(C)(O)CCC12,1,32.27
COc1ccccc1NS(=O)(=O)c1ccc(C)c(C(=O)NCC(c2ccco2)N2CCCCC2)c1,1,27.58
COC(=O)C1=CCCCC1S(=O)(=O)N1c2ccccc2CC1C,1,29.1
CCOC(=O)N1CCc2c(C)cc(C)cc2C1C,1,25.79
COCC(=O)N(CC(=O)N1CCC(F)(c2ccc(Cl)cc2)CC1)C(C)C,1,31.79
Cc1cccnc1Cn1c(=NC2CCN(CCc3ccccc3)CC2)[nH]c2ccccc21,1,24.88
CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cc[nH]n3)CCC12,1,22.79
CN(Cc1cccc(-c2ccccc2C(=O)NC2CC2)c1)C(=O)CNC(=O)c1ccco1,1,34.11
CC(C)(C)C(=O)CC(=O)c1ccncc1,1,21.23
N=C1NC(CCC(=O)c2cc(F)c(-c3ccc(C(F)(F)F)nc3)cc2F)CO1,1,29.15
CCC(NC(C)C)C(=O)Nc1cccc2c(N(CC(C)(C)c3ccccc3)c3ccccc3OC)cccc12,1,56.22
O=c1[nH]c(N2CCOCC2)nc(NC2CCCNC2)c1-c1nc2cc(F)ccc2[nH]1,1,22.07
Cc1cc(Oc2c(C)cccc2C)n(-c2ccc3c(c2)OC(C)CC3CCN(C)C)n1,1,44.66
CC1CCc2cc(-c3ccccn3)ccc2N1C(=O)c1cccc2ccccc12,1,31.9
Oc1c(Cc2ccccc2)ccc2c1CCc1ccccc1C2O,1,28.7
CCN(CC)c1ccc(C(=O)OCc2ccccc2Br)cc1,1,24.02
Cc1ccc2c(c1)-n1cccc1C(COc1ccc(S(C)(=O)=O)cc1)O2,1,33.9
CCCCCCCC1CCc2ccc(OC)cc21,1,23.76
CCOC(=O)C(C)(CC(=O)Oc1cccc(OC(C)=O)c1)Cc1ccc(OC(C)=O)c(OC(C)=O)c1,1,36.98
COc1ccc(C(=O)N=C2CC(=O)N(c3ccc(F)c(F)c3)C2=O)cc1OC,1,33.25
CC(C)C1Cc2c(sc3[nH]c(=S)n(CCc4ccccc4)c(=O)c23)CO1,1,23.72
OCCc1ccc(N=c2nc(-c3cnn4ccccc34)c(Cl)c[nH]2)cc1,1,26.19
Cc1ccc(C(=O)CSc2nnnn2C(C)(C)C)cc1,1,22.61
COc1ccccc1N1CCN(CC2N=C(c3ccc4[nH]ccc4c3)c3ccccc32)CC1,1,30.29
COCCC1CN(OC)C(=c2[nH]c(=C(O)NC3CC3)c(=O)c(=O)n2C)C1=O,1,40.58
CC(C)(C)c1ccc(-c2c(-c3ccc([N+](=O)[O-])cc3)c(=O)on2CC2OC(O)C(O)C(O)C2O)cc1,1,43.22
CC(C)N1CCN(c2ccc(-c3cc4c(cc3F)c(=O)c(S(=O)(=O)c3cccs3)cn4C)cc2)CC1,1,36.9
CCN(C(=O)N(CCCN1C2CCC1CC(n1c(C)nc3ccccc31)C2)CC1CCCCC1)C1CCCCC1,1,33.86
Clc1ccc(OCCN2CCCC2)cc1Cl,1,17.89
COc1ccc2c(c1OC)-c1ccc3c(c1C(=O)CC2)CCC(C)(C)O3,1,24.75
CCCCCCn1c(SCC(=O)N=c2cc(C)o[nH]2)nc2ccc(C)cc2c1=O,1,27.01
CC1NCCC=C1c1ccc2nncn2n1,1,25.97
Cn1cnc(S(=O)(=O)N2Cc3cnc(C(C)(C)C)nc3C2)c1,1,24.88
CCOC(=O)CN(C(=O)c1cc2ccccc2oc1=O)c1ccccc1,1,25.99
CN1CCC(NC(=O)c2ccnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)c(C(F)(F)F)c5)CC4)cc3F)c2)CC1,1,35.06
COc1ccc(OC)c(NS(=O)(=O)c2cn(C)nc2C)c1,1,23.27
COc1ccccc1CN1CCCC(C(=O)c2ccc(F)cc2)C1,1,21.25
CCS(=O)(=O)c1nsnc1C1=CCCN(C)C1,1,25.92
OC(c1ccc(F)cc1)C1NOCc2c1[nH]c1ccccc21,1,31.94
CCc1nn(CCO)c(CC)c1Oc1cc(C#N)cc(NS(C)(=O)=O)c1,1,27.93
CC(C)(C)OC(=O)C1CCCC=C1C(=O)O,1,25.89
CN(C(=O)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1)c1ccccc1,1,23.49
CN(C)C1Nc2ccccc2C(=O)N1CCc1ccc(Cl)cc1Cl,1,31.43
COc1cccc(CC2CCc3ccc(OCCNS(=N)c4cscc4S(N)(=O)=O)cc32)c1,1,42.72
CC(C)CC1NCCN(Cc2ccccc2)C1=O,1,19.2
O=C1Cc2ccc(N3CCCC3)cc2C2CCN(c3cc[nH]c(=NC(=O)C4CC4)n3)C2N1,1,48.08
CC(C)(C)c1ccc(C(=O)OCC2CN(Cc3ccc(Cl)cc3)CCC2(C)C)cc1,1,30.14
O=C(Nc1ccccc1C(=O)O)c1cccnc1,1,19.97
COc1ccc(C=C2SC(=Nc3cccc(S(=O)(=O)N(C)C)c3)NC2=O)cc1,1,24.2
Cc1ccc2[nH]c(=NC(=O)CSCc3nnc(-c4ccccc4)o3)sc2c1,1,25.72
CCN1C(=O)CSC1c1ccc2c(c1)OCO2,1,23.01
CC(NC(=O)c1c(S(=O)(=O)Nc2ccc(C#N)cc2)oc2ccccc12)c1ccccc1,1,35.58
O=C(CCl)Nc1ccc(S(=O)(=O)NC(=O)Nc2ccc(Cl)cc2)cc1,1,24.22
O=C(CNC(=O)c1nnn(-c2ccc(Cl)cc2Cl)c1C(F)(F)F)Nc1ccc(F)cc1,1,34.76
Clc1nc2c(ccc3ccccc32)cc1C=C1CCCCC1,1,26.66
CCC(c1ccc(NS(C)(=O)=O)cc1)C(CC)c1ccc(OC)c(O)c1,1,22.85
CC1(N)CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,1,21.8
O=C1CCC2CN(Cc3ccc4c(c3)OC(F)(F)O4)CC2N1CCc1cccc(F)c1,1,32.69
CSC(=S)N=C1CCCC(=O)C1C(=O)O,1,26.64
CNC(=O)C1Cc2ccccc2CN1C(=O)COCC(O)CN(C)S(=O)(=O)c1cccc(F)c1,1,43.03
N#Cc1ccc(N2CCN(C3CCCN(C(=O)c4cnccn4)C3)CC2)c(F)c1,1,26.61
N=C(N)NCCCCCNC(=O)CN1CCCCC(NS(=O)(=O)c2ccc(Cl)cc2)C1=O,1,29.64
Cc1cccc(N(C)c2ccncn2)c1,1,25.22
CC(=O)N[n+]1ccsc1Sc1ccccc1,1,33.41
COc1ccccc1Oc1cccc(CN2CCC3(CC2)CN(C(=O)Nc2ccc(F)cc2)C(=O)O3)c1,1,31.02
Cc1ccc(C(=O)Nc2cccc(-c3ccccc3)c2)cc1[N+](=O)[O-],1,23.01
Cc1cc(-n2cc(CN3CCN(CC4CCCCC4)C4CS(=O)(=O)CC43)nn2)sn1,1,32.93
CCC#CCCCCCCCNCC(F)(F)F,1,26.02
COc1ccc(-c2nc3[nH]c(=N)nc(N4CCOCC4)c3nc2-c2ccc(N(C)C)cc2)cc1,1,25.67
O=C1c2ccccc2C2(c3ccc(Cl)cc3)N1CCN2C(=O)c1cccnc1Cl,1,23.56
CC(C)(C)C(=O)c1c(O)c(O)n(CCN2CCOCC2)c1-c1ccc(O)cc1,1,24.38
Cc1[nH]c2ccc(OCc3ccc(F)cn3)cc2c1N(C)C,1,30.63
CCC(C=CC(=O)CBr)CC,1,26.9
CCn1cc(CNC(=O)C2CCN(c3noc(-c4cccc(C#N)c4)n3)CC2)c(C)n1,1,34.59
CC(=O)NC1CCCN(Cc2ccccc2)CC1OC(=O)c1ccccc1-c1cc(C)ccc1F,1,42.86
CCCCc1nnc2ccc(CN(C)Cc3cccc(OC)c3O)cn12,1,36.07
CN(C)c1ccc(CN2CCN(S(=O)(=O)c3ccccc3)CC2)cc1,1,22.18
COc1ccc(-c2nc(=N)c3c(-c4ccccc4)csc3[nH]2)cc1,1,23.72
CCOc1ccc(-c2cc(=NC(C)=O)nc(-c3nc4ccccc4o3)[nH]2)cc1,1,29.83
CCOC(=O)Cn1nc2c(n1)CCC2,1,24.93
C=CCn1c(Cc2ccccc2)nnc1SCOc1ccc(C=c2sc3ncnn3c2=O)cc1,1,40.6
CC1=C(C(=O)OC2COCCN2)C(c2ccc(C)cc2)C2C(=O)CC(C)(C)CC2=N1,1,34.07
CC(C)c1ccccc1-c1ccc(C(F)(F)F)c2c1CN(C(=O)OCc1ccccc1)CC2,1,26.68
CC(=O)OC1C2CC3OC3CC3(C)OC(O)C(=O)C13CC2(C)C,1,41.12
COc1cccc(Cc2cc(C)nn(CC(=O)Nc3ccc(Br)cc3)c2=O)c1,1,22.2
COc1ccc2c(c1)c(S(=O)(=O)Cc1ccc(F)cc1)c(C)n2CC(=O)O,1,27.09
Cc1ccc2c(c1)C(O)C(C=NN1CCNCC1)CN2C1CCCCC1,1,43.22
NC(=O)C1CCN(c2cnc(-c3noc(Cc4ccc(Cl)c(Cl)c4)n3)cn2)CC1,1,34.44
C#CCCCn1c(N)c(-c2nc3ccccc3[nH]2)c2c(OCc3ccccc3)nc(C#N)nc21,1,29.64
CC(C)CC(N)C(=O)NC(Cc1ccc(F)cc1)C(=O)NC(Cc1ccccc1)C(N)=O,1,30.13
CCOc1ccc(-n2cnnc2SCC(=O)N=c2[nH]ccs2)cc1,1,23.41
CNC(=O)c1nc(C)nc2c3c(cnc12)OC(C)C1OC(=O)CC31,1,43.46
CCCN1c2ccccc2C2(CCCC(OC)O2)C1Sc1ccccc1,1,38.17
CN(C)Cc1c(C(=O)N2CCCC2c2cnn(C)c2)cnn1C,1,25.52
O=[N+]([O-])c1cn2c(n1)OC(COc1ccc3ccccc3c1)C2,1,22.76
CS(=O)(=O)C1CC2CCC(C1)N2c1cc(-c2[nH]nc3ccccc23)ncn1,1,32.42
CCOC(CNC(=O)c1cccc(S(=O)(=O)N(CC)c2ccccc2)c1)c1ccccc1,1,26.94
COc1ccc(S(=O)(=O)N(CC(NCC(O)CO)C(O)=NO)c2ccccc2Oc2ccccc2)cc1,1,31.73
CN=C(CCCNC(=O)N(C)C)CN1CCN(C(c2ccccc2)c2ccc(F)cc2)CC1,1,35.69
CS(=O)(=O)Nc1ccccc1C(=O)NN=Cc1ccc(OC(F)F)cc1,1,26.99
CN(C)CCN1CCCC12CCN(c1cc3c(cc1F)c(=O)c(C(=O)O)cn3C1CC1)CC2,1,30.92
N#CC1C2NC(=O)c3cc4c(cc3C2C2CC(C(O)CO)N12)OCO4,1,35.83
CCc1ccc(NC(=O)CSc2nc3sc4c5ccccc5c(C(=O)OC)cc4c3c(=O)n2CC)cc1,1,36.25
Cc1[nH]c(CNC(=O)c2ccccc2N)c(N=c2cc[nH]c(C(F)(F)F)c2)c1C,1,35.85
O=C(O)C=Cc1ccccc1NCc1ccccc1O,1,26.24
CCNC(=O)c1cncc(CNc2c(C)cccc2C(C)O)c1,1,37.45
COc1nc2c(C(C)(C)C)ccc(OC)c2nc1-c1ccc2oncc2c1,1,42.87
C=C(C)C1CC=C(C)C(=NCC)C1,1,24.42
Cc1ccccc1OCc1ccc(C(=O)Nc2cccc(O)c2C)cc1,1,30.84
CNC(=O)C1(CS(=O)(=O)c2ncn(C(=O)N(C)Cc3cccc(C)c3)n2)CCCC1,1,34.04
Cc1cc(O)c2c(c1)C1CC(C)(C)OC13C(=O)C3C2=O,1,34.22
CC(C)=CCCC(C)=CCNCCCNC(=O)C1CCCCC1,1,23.59
CC(=O)NC(C)Cc1ccc(C#Cc2ccc(N(C)C)cc2)cc1,1,20.43
Cc1cccc(-c2cc(-c3ccc(C)c(C)c3)n[nH]2)n1,1,26.35
CCC1(C)CC2(C=CC=C3C(=O)N(C)c4ccccc43)COC1C2,1,38.51
O=C(c1ccc(-n2nnc3ccccc3c2=O)cc1)N1N=C(C(F)(F)F)CC1(O)C(F)(F)F,1,29.6
CCOC(=O)CC(=O)c1ccccc1,1,18.28
CC1(C(=O)OCCO)CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5C(=O)CC43C)C2C1,1,29.11
CN=c1[nH]c2oc(=O)n(Cc3ccc(F)cc3)c2cc1-c1c(Cl)cccc1Cl,1,35.38
N=c1[nH]c(=NN=c2[nH]c3ccccc3o2)[nH]c2ccccc12,1,27.16
O=C1C(=NS(=O)(=O)c2ccccc2)C(N2CCN(CCO)CC2)C(=O)c2ccccc21,1,20.62
CNC(=O)C=Cc1ccc([N+](=O)[O-])cc1C=Cc1ccnc2ccccc12,1,37.65
CC(C)N(Cc1nc(-c2ccc(Cl)cc2)no1)C(=O)c1cccs1,1,22.58
NC(=O)CCc1c(-c2ccc(F)cc2)oc2ccc(O)cc12,1,27.64
CCCN1CCN(C(=O)c2ccns2)CC1,1,24.96
Oc1ccc(-c2csc(-c3ccccc3O)n2)cc1O,1,22.2
COc1ccc2[nH]cc(C3=CCN(CCCS(=O)(=O)N4CCC(CCC5CCN(Cc6ccc(Cl)cc6)CC5)CC4)CC3)c2n1,1,39.74
CCCCNC(=O)c1onc(CSc2ccc(F)cc2)c1C(=O)NC(C)CC,1,27.42
CC(C)CC(NC(=O)OCc1ccccc1)C(C)(C)ONC(=O)Nc1cccc(Cl)c1,1,42.03
Cc1ccc(OCc2ccccc2)c(-n2nc(C(=CCC(=O)O)c3ccccc3)oc2=O)c1,1,40.02
O=CN1CCN(C(=O)C=Cc2ccc(F)cc2)CC1,1,21.16
CCc1ccc(S(=O)(=O)NC(=O)NCCc2c[nH]c3ccccc23)s1,1,30.15
COc1ccc(CCNC(=O)c2cc3cc(C)cc(C)c3[nH]2)cc1,1,26.39
Fc1ccc(NCn2nc(-c3nc(-c4ccccc4)cs3)oc2=S)cc1,1,26.89
COc1ccc(F)cc1C1CC(=O)C(C)C(c2ccccc2OC)N1,1,24.71
C=CCN1C(=O)c2cccnc2Sc2ccccc21,1,20.12
Fc1ccc2nnc(C3CC3)nc2c1,1,23.59
Cc1onc(-c2ccccc2)c1C(=O)N1CCN(c2[nH]cnc(=NC3CC3)c2C)CC1,1,29.6
c1ccc(C2=Nc3ncnn3C(c3cccnc3)C2)cc1,1,21.27
COc1ccc(CNS(C)(=O)=O)cc1C(=O)NCCc1c[nH]c2ccccc12,1,33.03
COc1cc2c(c(OC)c1OC)-c1c(c(COC(C)=O)c(OC)c(OC)c1OC)CC(C)C(C)C2OC,1,28.76
C#CCNc1cc(N2CCN(C(=O)c3ccc(F)cc3)CC2)ccc1[N+](=O)[O-],1,25.34
CC1CCC(C(C)Cc2ccoc2O)CC1,1,27.94
COc1ccc2nccc(C(O)C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)NCCc3c[nH]c4ccccc34)c2c1,1,38.96
N#Cc1cn(C2CCSCC2)c2ccncc12,1,25.99
Cc1ccc(C(=O)Oc2ccc3c(c2)CCC2C3CCC3(C)C(O)CCC23)cc1,1,23.3
CN(C)S(=O)(=O)NC1CCC(CCn2cc(COCc3ccc(C#N)cc3)nn2)OC1CO,1,33.14
CC(C)NC(=O)c1c2c(nn1Cc1ccccc1Cl)CCC2,1,31.75
CN=c1nc(-c2ccc(C(=O)Nc3ccc(N4CCCC4)nc3)cc2)cc(C)[nH]1,1,35.34
COc1cc(F)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,1,22.29
Cn1cnc(=O)c2cc(N3CCCS3(=O)=O)cnc21,1,30.06
CCCC(C(=O)O)n1c(C)nc2cc(Cl)ccc21,1,27.45
Cc1ccc(-n2c(-c3ccccc3)csc2=NN=Cc2cccs2)c(C)c1,1,27.35
c1ccc(-c2ccccc2-c2ncc[nH]2)cc1,1,22.01
CCn1ccc2c(-c3ccc(Oc4ccccc4)cc3)c(OC(=O)N(C)C)ccc21,1,33.98
CCCOc1ccc(Cc2cc(Nc3ccc(C(C)=O)cc3)cc(=O)n2O)cc1,1,30.7
COc1cc(C(=O)c2ccc3c(c2)CN(C(=O)c2ccccc2)CCO3)cc(OC)c1OC,1,27.57
Cc1cc(C(=O)N2CCN(Cc3ccc(C)c(C)c3C)C(=O)C2)cs1,1,37.49
CCOc1ccc(N=c2[nH]c3ccccc3o2)cc1,1,20.02
N#Cc1ccc(N=c2[nH]c(=NCC(F)(F)F)[nH]c(=Nc3ccc(C(F)(F)F)cc3)[nH]2)cc1,1,24.2
CCC1(OC(=O)NCc2ccc(NC(=O)c3ccc(-c4cccc(C)c4)cc3)c(C)c2)CCCCC1,1,39.39
CC(C)CN1C(=O)CNC(c2ccccc2)(C(Oc2ccc([N+](=O)[O-])cc2)C(=O)O)c2ccccc21,1,30.01
CC(SC(=S)N1CCCCC1)C(=O)N=c1cc[nH]n1-c1ccccc1,1,24.54
Cc1cc(C)n(-c2ccc(C(=O)N3CCN(S(=O)(=O)c4c(C)c(C)cc(C)c4C)CC3)cc2)n1,1,23.77
Cc1ccnc(OCc2cc3ccccc3cc2-c2ccccc2)c1,1,32.34
O=c1c2ccc([N+](=O)[O-])cc2cc(O)n1O,1,21.66
COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5ccccc5F)c(=O)c5ccccc45)cc3F)ccnc2cc1OCCCN1CCCCC1,1,25.64
CCN(c1ccccc1)S(=O)(=O)c1cc(NC(=O)CN2CCOCC2)ccc1OC(C)C,1,28.28
CCCC(=O)N1CCN(c2ccc(NC(=O)c3ccc(Cl)s3)cn2)CC1,1,26.04
N#Cc1cccc(CN2CCC(OCc3ccc(F)cc3)C(O)C2)c1,1,27.79
CC1(C)Oc2cc(CO)c(O)cc2C2CCCC(OC3OC(CO)C(O)C(O)C3O)C21,1,32.09
O=C(c1ccc(Cl)cc1)c1c(NCc2ccccc2)sc2c1CCN(C(=O)c1ccccc1)C2,1,24.9
Cc1cc(C(=O)O)nn1Cc1c(-c2ccccc2)nn2ccc3ccccc3c12,1,29.61
CN=c1[nH]cnn2c(C)nc(-c3cnn(C4CCCN(C(C)C)C4)c3-c3ccc(C(F)(F)F)cc3F)c12,1,36.22
CC(C)CC(NC(=O)c1cc(C(=O)N2CCSC2)n(C)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1,33.38
Cn1c(Sc2ccc3c(c2)OCO3)nc2c(c1=O)c(=O)n(C)c(=O)n2C,1,30.57
CS(=O)(=O)c1ccc(Oc2cncc(-c3nn(CCO)c4ccccc34)c2)cc1,1,39.36
Cc1ccccc1CSc1nc(F)nc2ccccc12,1,29.24
CC1(N)CCC(N=c2c(C(N)=O)c[nH]n3cc(-c4ccccc4)cc23)C1(C)C,1,21.82
CCN(CC)C(=O)C1(C)CCN1C(=O)Cc1ccc(Cl)c(Cl)c1,1,23.16
O=C1CCCC2=C1C(c1c(Cl)cc(Cl)cc1Cl)c1c(coc1O)N2c1ccccc1,1,28.74
CCc1cc(-c2ccc(F)cc2)c(O)cc1OCCCOc1ccc(CC(=O)O)cc1OCC(=O)N(C)C,1,32.65
O=C(Nc1ccc(Cl)cc1)N1CCN(N=Cc2ccc(O)cc2O)CC1,1,27.8
CC(=O)Nc1ccc(NC(=O)c2cccnc2N(C)C)cc1,1,24.57
CC(=O)Nc1cc(C(=O)N=c2[nH]c(-c3ccc4c(c3)OCO4)cs2)cc([N+](=O)[O-])c1,1,32.65
N=C(N)Nc1ccc(C(=O)NCN2CCC(O)CC2)cc1,1,26.7
Cn1c(C(N)=O)ccc1-c1ccc(Oc2ccc(S(=O)(=O)N=c3[nH]cns3)cc2C#N)cc1,1,25.95
CC1(C)CCC(NC(=O)c2cc(-c3c(Cl)cccc3Cl)ccc2OCc2ccc(F)cc2)CC1,1,32.02
CC(=O)NC(CCN1CCCC1c1nc(-c2ccccc2)c[nH]1)c1ccccc1,1,29.93
N=c1nc2c(ncn2C2OC(CO)C(COC(=O)c3ccccc3)O2)c(Cl)[nH]1,1,29.59
CCCN(CCC)C1CCc2c(c(C(=O)NC(C)C)nn2-c2ccc(OC)cc2)C1,1,24.36
COc1cc(OC)cc(C(=NCCN2CCOCC2)c2ccc(F)cc2)c1,1,28.21
CC(Cn1ncnn1)n1cnc2sc3c(c2c1=O)CCCC3,1,21.52
COCc1cc(CCCC(=O)NCc2ccc(Cl)cc2)no1,1,30.41
NCCCN=c1[nH]cnc2[nH]c(-c3ccc(F)cc3)cc12,1,24.26
COc1ccc(Cn2c(C3CCCCC3)nc(Cl)c2CC(=O)O)cc1,1,23.34
Cc1ccc(N(CC(=O)NCCc2ccccc2)C(=O)CCc2nnc(-c3ccncc3)o2)cc1,1,30.76
S=C(NN=Cc1ccccc1N1CC=CC1)NC12CC3CN(CN1C3)C2,1,42.67
COc1ccc(-n2nnnc2-c2nc3ccccc3s2)cc1,1,21.85
Cc1nc(Sc2cc3c(cc2Br)N(C)C(=O)C3(C)C)ccc1CC(=O)NCc1ccncc1,1,34.36
O=C(CN1CCCC1)Nc1ccc2[nH]c(=NC(=O)c3ccc(OCCN4CCOCC4)cc3)sc2c1,1,30.39
COc1ccc(CN(Cc2cc(=O)oc3ccc(C(=O)O)cc23)C(=O)COCc2ccccc2)cc1OC,1,40.3
COc1cc2c(cc1OC)C(c1ccc(F)cc1)N(CCCCCCCCCCOc1ccc(CCC(=O)O)cc1)CC2,1,36.08
CCCCn1[nH]ccc1=NC(=O)c1ccc(C(F)(F)F)cc1NC1CCC(O)CC1,1,30.41
CC(=O)c1ncn2c1Cn1c(C)nnc1-2,1,29.18
Cc1ccc(CN2Cc3ccccc3C2C(=O)O)cc1,1,24.0
O=C(O)CC1CCC(c2ccc(-c3cn4cc(C(=O)NCCCCc5ccccc5)nc4s3)cc2)CC1,1,28.46
COc1cc(C=CC(=O)OCCCCCN(C)CCCn2c(=O)c3ccccc3n2C)ccc1O,1,34.27
O=S(=O)(c1ccc(F)cc1F)N1CCc2ocnc2C1,1,30.2
Cc1cccc(C(=O)Nc2ccc(C)c(CN3CCN(c4ccccn4)CC3)c2)c1,1,25.57
CCC(CC)C(=O)N1CCCC1c1nc(-c2nc3cc(OC)ccc3[nH]2)no1,1,37.13
Cc1cccc(-c2sc(-c3ccc(F)cc3)cc2-c2ccc(C(=O)O)cc2)c1,1,32.84
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(Cc2ccccc2)CC1,1,21.54
N#Cc1ccc(NC(=O)COc2ccc(Oc3ncc(Cl)cc3F)cc2)cc1,1,25.85
O=C1CC(c2ccc[nH]2)N=c2cc(F)c(-c3ccccc3Cl)c(F)c2=N1,1,29.94
CC(=O)NC(=O)c1ccc(S(=O)(=O)N2CCC3NC(C2)C3c2ccc(C=Cc3ccccc3)cc2)cc1,1,38.68
O=C(Nc1ccc(F)cc1)c1cc(OCc2ccccc2)ccc1NS(=O)(=O)c1ccc(Cl)cc1,1,28.6
COc1ccc(NC(=O)CSc2n[nH]c(=NC(=O)c3ccccc3F)s2)cc1OC,1,23.34
CN1CCC(F)(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)C1,1,28.64
O=C(c1ncccn1)C1(c2ccc(Cl)cc2)CC1,1,24.6
Cc1cccc(OCC(=O)N2CCCC(n3cncn3)C2)c1C,1,22.94
CCCc1ccc(NC(=O)Nc2ccc(N(C)c3cc(C)nc(=Nc4cc(Cl)cc(Cl)c4)[nH]3)cc2)cc1,1,32.68
O=C(NS(=O)(=O)CCCC1CCOCC1)c1cc(-c2ccccc2Cl)ccc1Cl,1,34.48
Cc1ccc(C(=O)NNC(=O)C2CCN(S(=O)(=O)c3ccc(C)cc3)CC2)cc1,1,22.73
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,1,22.36
NC(=O)CCC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)OCc1ccccc1,1,29.81
COc1cc2c(cn1)Cc1c-2[nH]c2ccccc12,1,23.9
Cc1cc[nH]c(=NC(=O)c2ccc(-c3cnco3)s2)c1,1,28.24
CC(=O)N1CCC(n2cc(-c3c[nH]c(=N)cn3)cn2)CC1,1,20.54
Cc1ccc(N=c2[nH]c(C)cn(CC(=O)NCc3ccc(Cl)s3)c2=O)cc1,1,30.96
CC(C)(C)OC(=O)N1c2ccccc2CC1C(=O)Nc1c(Cl)ccc2ncccc12,1,32.39
Cc1ccc2nc(CN3CCN(c4cc(C)c(C)cc4C)CC3)oc2c1,1,30.28
CCN1C(=C(c2ccccc2)c2cccs2)Sc2ccccc21,1,27.66
O=C(c1cc(COc2ccc(F)cc2F)n[nH]1)N1CCSCC1,1,23.86
CC(=O)NCC(C)c1cccc(COc2cccc3ccccc23)c1,1,27.96
Cc1ccccc1NC(=S)NC(=O)c1ccccc1Sc1ccccc1[N+](=O)[O-],1,31.83
CC1=NN(C(=O)COC(=O)c2cccn2C)C(c2ccccc2)C1,1,26.09
CC(C(=O)NC1CCCCC1)N1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1,1,29.93
N=c1cnc(-c2ccc(-c3ccccc3S(=O)(=O)NCCN)cc2F)c[nH]1,1,21.61
COC(=O)C(CC(C)C)NC(=S)NC(c1ccccc1)c1ccccc1,1,25.01
O=C(NCc1[nH]nc2c1CCCC2)C1CCN(C2CCC2)CC1,1,27.88
N#CC(C#N)=Cc1cn(CC(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)c2ccccc12,1,30.05
CC(=O)Nc1sc2c(c1C#N)CCC(C)C2,1,21.72
COC(=O)c1c2c(n3ccccc13)C(=O)c1ncccc1C2=O,1,21.93
CCOc1cc(C=Nn2cnnc2)cc(Cl)c1OC,1,23.07
CCC(NC(=O)CCc1nnc(Cc2ccccc2)o1)c1cn(C2(C#N)CC2)nn1,1,28.22
O=C(NCC(c1cccs1)N1CCCC1)c1cccc(S(=O)(=O)Nc2cc(C(F)(F)F)ccc2N2CCOCC2)c1,1,35.13
O=C(C=Cc1ccc(O)cc1)CC(=O)C=Cc1cccc([N+](=O)[O-])c1,1,22.07
CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(N4CCCCC4)CC3)c(F)c2)c1C#Cc1ccc(=N)[nH]c1,1,22.6
CC(Oc1ccc(C#N)cc1)C(=O)NC(N)=O,1,24.47
Cc1cccc(N=c2[nH]cncc2N2CCN(Cc3ccccc3F)CC2)c1,1,31.29
O=Cc1c(-c2ccccc2)[nH]ccc1=O,1,22.56
